URL,StatusCode
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=27064&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=31&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=181&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38050&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6442&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38013&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=151&title,200
http://cinema.usc.edu/events/event.cfm?id=15428,200
http://cinema.usc.edu/events/event.cfm?id=15459,200
http://cinema.usc.edu/images/news/212206FA_BEE6_E178_0716E9261158613B.jpg,200
http://cinema.usc.edu/images/news/DEE424FC_D68C_6FAE_99E10C77146A3F8C.jpg,200
http://cinema.usc.edu/images/news/C2C46046_0A3E_FD0F_418FB1C428A5834A.jpg,200
http://cinema.usc.edu/news/article.cfm?id=15290,200
http://cinema.usc.edu/news/article.cfm?id=15160,200
http://cinema.usc.edu/news/article.cfm?id=15161,200
http://cinema.usc.edu/images/news/95696E36_B4BE_70CA_B1D58C96AA5708B5.jpg,200
http://cinema.usc.edu/news/article.cfm?id=14992,200
http://cinema.usc.edu/news/article.cfm?id=14871,200
http://cinema.usc.edu/news/article.cfm?id=14750,200
http://cinema.usc.edu/images/news/5BCE8CA9_0659_B125_CA5483AA7D3944EB.jpg,200
http://cinema.usc.edu/images/news/14A47DEF_BCAD_2367_EDABE649568B0832.jpg,200
http://cinema.usc.edu/news/article.cfm?id=14994,200
http://cinema.usc.edu/news/article.cfm?id=14995,200
http://cinema.usc.edu/news/article.cfm?id=14996,200
http://cinema.usc.edu/images/news/C2DD3324_EFBE_634F_6F3537F089AEBDCE.jpg,200
http://cinema.usc.edu/news/article.cfm?id=14867,200
http://cinema.usc.edu/images/news/DE61222F_B81B_4289_C7B465AB2C94C010.jpg,200
http://cinema.usc.edu/images/news/DC06ADD1_B8D4_1CFB_80D2B3CE36DA0B5F.jpg,200
http://cinema.usc.edu/images/news/DF5EF8F7_B480_3388_FD23AC569A7DF9BB.jpg,200
http://cinema.usc.edu/news/article.cfm?id=15272,200
http://cinema.usc.edu/images/news/A690F365_E974_1CF7_E5E2885799DB3E00.jpg,200
http://cinema.usc.edu/news/article.cfm?id=15032,200
http://cinema.usc.edu/news/article.cfm?id=15031,200
http://cinema.usc.edu/images/news/93C3FF74_06CF_5F0F_32A952BE093B4403.jpg,200
http://cinema.usc.edu/news/article.cfm?id=15034,200
http://cinema.usc.edu/news/article.cfm?id=14980,200
http://cinema.usc.edu/news/article.cfm?id=15159,200
http://cinema.usc.edu/news/article.cfm?id=14982,200
http://cinema.usc.edu/news/article.cfm?id=14861,200
http://cinema.usc.edu/news/article.cfm?id=14983,200
http://cinema.usc.edu/news/article.cfm?id=14984,200
http://cinema.usc.edu/news/article.cfm?id=14986,200
http://cinema.usc.edu/news/article.cfm?id=14987,200
http://cinema.usc.edu/news/article.cfm?id=15309,200
http://cinema.usc.edu/images/news/8618D657_AE9E_417A_211DCA96CCBEF7A3.jpg,200
http://cinema.usc.edu/images/news/728EFB36_FD71_FF78_D0BD50A8F26C2DD4.jpg,200
http://cinema.usc.edu/images/news/D39E6CCB_F3EA_C5CD_E7707613B9479688.jpg,200
http://cinema.usc.edu/images/news/A69CF8CD_FB06_C98C_DE9C816A925BF753.jpg,200
http://cinema.usc.edu/images/news/BCF3D2A6_AEC8_568A_DE1F9EA20E095929.jpg,200
http://cinema.usc.edu/news/article.cfm?id=15426,200
http://cinema.usc.edu/images/news/0F613D2C_F04D_C285_A28CD77D47B8F56B.jpg,200
http://cinema.usc.edu/images/news/8B977463_0DA3_2B8A_E39E411CE8DE27F6.jpg,200
http://cinema.usc.edu/images/news/C334E5C7_90AC_12A5_5A700624E8E25260.jpg,200
http://cinema.usc.edu/images/news/DE8FC415_C02C_3F2A_1629C56D36385344.jpg,200
http://cinema.usc.edu/images/news/1686A8F1_9D43_E454_F041160E10AF832E.jpg,200
http://cinema.usc.edu/images/news/5485CBD5_9015_E1BE_B1E26D48972C28C6.jpg,200
http://cinema.usc.edu/images/news/3C2D7F8E_D0C1_FCAD_57B36D75E23694AD.jpg,200
http://cinema.usc.edu/news/article.cfm?id=13468,200
http://cinema.usc.edu/news/article.cfm?id=13348,200
